"PROPNUM","P_DATE","OIL","GAS","WATER","DAYSON"
"B4KKJBUBSE","1986-05-31 00:00:00",,894,,
"B4KKJBUBSE","1986-06-30 00:00:00",,224,,
"B4KKJBUBSE","1986-07-31 00:00:00",,79,,
"B4KKJBUBSE","1986-08-31 00:00:00",,2532,,
"B4KKJBUBSE","1986-09-30 00:00:00",,574,,
"B4KKJBUBSE","1986-10-31 00:00:00",,826,,
"B4KKJBUBSE","1986-11-30 00:00:00",,185,,
"B4KKJBUBSE","1986-12-31 00:00:00",,127,,
"B4KKJBUBSE","1987-01-31 00:00:00",,236,,
"B4KKJBUBSE","1987-02-28 00:00:00",,175,,
"B4KKJBUBSE","1987-03-31 00:00:00",,1080,,
"B4KKJBUBSE","1987-04-30 00:00:00",,53,,
"B4KKJBUBSE","1987-05-31 00:00:00",,208,,
"B4KKJBUBSE","1987-06-30 00:00:00",,635,,
"B4KKJBUBSE","1987-07-31 00:00:00",,1371,,
"B4KKJBUBSE","1987-08-31 00:00:00",,1703,,
"B4KKJBUBSE","1987-09-30 00:00:00",,1470,,
"B4KKJBUBSE","1987-10-31 00:00:00",,1159,,
"B4KKJBUBSE","1987-11-30 00:00:00",,2261,,
"B4KKJBUBSE","1987-12-31 00:00:00",,1960,,
"B4KKJBUBSE","1988-01-31 00:00:00",,1697,,
"B4KKJBUBSE","1988-02-29 00:00:00",,1571,,
"B4KKJBUBSE","1988-03-31 00:00:00",,1611,,
"B4KKJBUBSE","1988-04-30 00:00:00",,1531,,
"B4KKJBUBSE","1988-05-31 00:00:00",,1422,,
"B4KKJBUBSE","1988-06-30 00:00:00",,1333,,
"B4KKJBUBSE","1988-07-31 00:00:00",,1093,,
"B4KKJBUBSE","1988-08-31 00:00:00",,2035,,
"B4KKJBUBSE","1988-09-30 00:00:00",,297,,
"B4KKJBUBSE","1988-10-31 00:00:00",,0,,
"B4KKJBUBSE","1988-11-30 00:00:00",,16,,
"B4KKJBUBSE","1988-12-31 00:00:00",,1481,,
"B4KKJBUBSE","1989-01-31 00:00:00",,1285,,
"B4KKJBUBSE","1989-02-28 00:00:00",,1492,,
"B4KKJBUBSE","1989-03-31 00:00:00",,1983,,
"B4KKJBUBSE","1989-04-30 00:00:00",,2073,,
"B4KKJBUBSE","1989-05-31 00:00:00",,1844,,
"B4KKJBUBSE","1989-06-30 00:00:00",,1457,,
"B4KKJBUBSE","1989-07-31 00:00:00",,1697,,
"B4KKJBUBSE","1989-08-31 00:00:00",,2050,,
"B4KKJBUBSE","1989-09-30 00:00:00",,1808,,
"B4KKJBUBSE","1989-10-31 00:00:00",,1890,,
"B4KKJBUBSE","1989-11-30 00:00:00",,1859,,
"B4KKJBUBSE","1989-12-31 00:00:00",,1882,,
"B4KKJBUBSE","1990-01-31 00:00:00",,1733,,
"B4KKJBUBSE","1990-02-28 00:00:00",,1468,,
"B4KKJBUBSE","1990-03-31 00:00:00",,1831,,
"B4KKJBUBSE","1990-04-30 00:00:00",,870,,
"B4KKJBUBSE","1990-05-31 00:00:00",,1858,,
"B4KKJBUBSE","1990-06-30 00:00:00",,1418,,
"B4KKJBUBSE","1990-07-31 00:00:00",,1461,,
"B4KKJBUBSE","1990-08-31 00:00:00",,1462,,
"B4KKJBUBSE","1990-09-30 00:00:00",,1228,,
"B4KKJBUBSE","1990-10-31 00:00:00",,1358,,
"B4KKJBUBSE","1990-11-30 00:00:00",,1241,,
"B4KKJBUBSE","1990-12-31 00:00:00",,770,,
"B4KKJBUBSE","1991-01-31 00:00:00",,1394,0,
"B4KKJBUBSE","1991-02-28 00:00:00",,1084,0,
"B4KKJBUBSE","1991-03-31 00:00:00",,1663,0,
"B4KKJBUBSE","1991-04-30 00:00:00",,1320,0,
"B4KKJBUBSE","1991-05-31 00:00:00",,1126,0,
"B4KKJBUBSE","1991-06-30 00:00:00",,1143,0,
"B4KKJBUBSE","1991-07-31 00:00:00",,1223,0,
"B4KKJBUBSE","1991-08-31 00:00:00",,1423,0,
"B4KKJBUBSE","1991-09-30 00:00:00",,916,0,
"B4KKJBUBSE","1991-10-31 00:00:00",,1537,0,
"B4KKJBUBSE","1991-11-30 00:00:00",,1274,0,
"B4KKJBUBSE","1991-12-31 00:00:00",,1343,3,
"B4KKJBUBSE","1992-01-31 00:00:00",,1236,6,
"B4KKJBUBSE","1992-02-29 00:00:00",,1171,4,
"B4KKJBUBSE","1992-03-31 00:00:00",,1202,5,
"B4KKJBUBSE","1992-04-30 00:00:00",,1163,0,
"B4KKJBUBSE","1992-05-31 00:00:00",,1141,0,
"B4KKJBUBSE","1992-06-30 00:00:00",,1065,0,
"B4KKJBUBSE","1992-07-31 00:00:00",,1035,0,
"B4KKJBUBSE","1992-08-31 00:00:00",,1226,0,
"B4KKJBUBSE","1992-09-30 00:00:00",,1090,0,
"B4KKJBUBSE","1992-10-31 00:00:00",,1089,0,
"B4KKJBUBSE","1992-11-30 00:00:00",,1014,0,
"B4KKJBUBSE","1992-12-31 00:00:00",,1075,0,
"B4KKJBUBSE","1993-01-31 00:00:00",,1090,,
"B4KKJBUBSE","1993-02-28 00:00:00",,965,,
"B4KKJBUBSE","1993-03-31 00:00:00",,984,,
"B4KKJBUBSE","1993-04-30 00:00:00",,963,,
"B4KKJBUBSE","1993-05-31 00:00:00",,942,,
"B4KKJBUBSE","1993-06-30 00:00:00",,984,,
"B4KKJBUBSE","1993-07-31 00:00:00",,991,,
"B4KKJBUBSE","1993-08-31 00:00:00",,999,,
"B4KKJBUBSE","1993-09-30 00:00:00",,930,,
"B4KKJBUBSE","1993-10-31 00:00:00",,970,,
"B4KKJBUBSE","1993-11-30 00:00:00",,950,,
"B4KKJBUBSE","1993-12-31 00:00:00",,1002,,
"B4KKJBUBSE","1994-01-31 00:00:00",0,961,0,
"B4KKJBUBSE","1994-02-28 00:00:00",0,871,0,
"B4KKJBUBSE","1994-03-31 00:00:00",0,1043,0,
"B4KKJBUBSE","1994-04-30 00:00:00",0,976,0,
"B4KKJBUBSE","1994-05-31 00:00:00",0,982,0,
"B4KKJBUBSE","1994-06-30 00:00:00",0,881,0,
"B4KKJBUBSE","1994-07-31 00:00:00",0,562,0,
"B4KKJBUBSE","1994-08-31 00:00:00",0,0,0,
"B4KKJBUBSE","1994-09-30 00:00:00",0,0,0,
"B4KKJBUBSE","1994-10-31 00:00:00",1,1183,0,
"B4KKJBUBSE","1994-11-30 00:00:00",1,1056,35,
"B4KKJBUBSE","1994-12-31 00:00:00",30,1653,182,
"B4KKJBUBSE","1995-01-31 00:00:00",14,1807,66,
"B4KKJBUBSE","1995-02-28 00:00:00",3,1402,12,
"B4KKJBUBSE","1995-03-31 00:00:00",3,1581,18,
"B4KKJBUBSE","1995-04-30 00:00:00",3,1319,0,
"B4KKJBUBSE","1995-05-31 00:00:00",2,1478,0,
"B4KKJBUBSE","1995-06-30 00:00:00",2,1166,0,
"B4KKJBUBSE","1995-07-31 00:00:00",2,1502,9,
"B4KKJBUBSE","1995-08-31 00:00:00",0,1409,13,
"B4KKJBUBSE","1995-09-30 00:00:00",3,1222,5,
"B4KKJBUBSE","1995-10-31 00:00:00",4,1442,8,
"B4KKJBUBSE","1995-11-30 00:00:00",3,1441,3,
"B4KKJBUBSE","1995-12-31 00:00:00",5,1274,10,
"B4KKJBUBSE","1996-01-31 00:00:00",6,1342,13,
"B4KKJBUBSE","1996-02-29 00:00:00",3,1369,9,
"B4KKJBUBSE","1996-03-31 00:00:00",3,1458,9,
"B4KKJBUBSE","1996-04-30 00:00:00",3,1388,7,
"B4KKJBUBSE","1996-05-31 00:00:00",1,1255,6,
"B4KKJBUBSE","1996-06-30 00:00:00",1,1126,3,
"B4KKJBUBSE","1996-07-31 00:00:00",3,1173,5,
"B4KKJBUBSE","1996-08-31 00:00:00",1,1179,4,
"B4KKJBUBSE","1996-09-30 00:00:00",1,1032,4,
"B4KKJBUBSE","1996-10-31 00:00:00",2,1069,2,
"B4KKJBUBSE","1996-11-30 00:00:00",2,1065,5,
"B4KKJBUBSE","1996-12-31 00:00:00",1,1153,4,
"B4KKJBUBSE","1997-01-31 00:00:00",2,1101,4,
"B4KKJBUBSE","1997-02-28 00:00:00",3,931,2,
"B4KKJBUBSE","1997-03-31 00:00:00",2,1121,4,
"B4KKJBUBSE","1997-04-30 00:00:00",2,839,3,
"B4KKJBUBSE","1997-05-31 00:00:00",2,990,3,
"B4KKJBUBSE","1997-06-30 00:00:00",1,1024,4,
"B4KKJBUBSE","1997-07-31 00:00:00",2,1013,4,
"B4KKJBUBSE","1997-08-31 00:00:00",2,1026,3,
"B4KKJBUBSE","1997-09-30 00:00:00",1,926,4,
"B4KKJBUBSE","1997-10-31 00:00:00",2,966,3,
"B4KKJBUBSE","1997-11-30 00:00:00",1,948,3,
"B4KKJBUBSE","1997-12-31 00:00:00",0,993,4,
"B4KKJBUBSE","1998-01-31 00:00:00",1,1100,3,
"B4KKJBUBSE","1998-02-28 00:00:00",3,814,1,
"B4KKJBUBSE","1998-03-31 00:00:00",3,934,1,
"B4KKJBUBSE","1998-04-30 00:00:00",3,929,2,
"B4KKJBUBSE","1998-05-31 00:00:00",2,927,2,
"B4KKJBUBSE","1998-06-30 00:00:00",2,900,2,
"B4KKJBUBSE","1998-07-31 00:00:00",0,905,1,
"B4KKJBUBSE","1998-08-31 00:00:00",1,774,1,
"B4KKJBUBSE","1998-09-30 00:00:00",1,871,1,
"B4KKJBUBSE","1998-10-31 00:00:00",1,900,4,
"B4KKJBUBSE","1998-11-30 00:00:00",2,951,5,
"B4KKJBUBSE","1998-12-31 00:00:00",1,943,4,
"B4KKJBUBSE","1999-01-31 00:00:00",2,988,4,
"B4KKJBUBSE","1999-02-28 00:00:00",2,804,4,
"B4KKJBUBSE","1999-03-31 00:00:00",0,935,4,
"B4KKJBUBSE","1999-04-30 00:00:00",0,900,3,
"B4KKJBUBSE","1999-05-31 00:00:00",1,982,1,
"B4KKJBUBSE","1999-06-30 00:00:00",1,880,1,
"B4KKJBUBSE","1999-07-31 00:00:00",1,895,1,
"B4KKJBUBSE","1999-08-31 00:00:00",1,909,2,
"B4KKJBUBSE","1999-09-30 00:00:00",1,859,2,
"B4KKJBUBSE","1999-10-31 00:00:00",0,879,2,
"B4KKJBUBSE","1999-11-30 00:00:00",0,845,3,
"B4KKJBUBSE","1999-12-31 00:00:00",0,792,2,
"B4KKJBUBSE","2000-01-31 00:00:00",0,804,2,
"B4KKJBUBSE","2000-02-29 00:00:00",0,757,2,
"B4KKJBUBSE","2000-03-31 00:00:00",2,888,2,
"B4KKJBUBSE","2000-04-30 00:00:00",1,836,2,
"B4KKJBUBSE","2000-05-31 00:00:00",1,884,3,
"B4KKJBUBSE","2000-06-30 00:00:00",1,784,1,
"B4KKJBUBSE","2000-07-31 00:00:00",0,822,0,
"B4KKJBUBSE","2000-08-31 00:00:00",0,881,1,
"B4KKJBUBSE","2000-09-30 00:00:00",1,833,4,
"B4KKJBUBSE","2000-10-31 00:00:00",0,854,1,
"B4KKJBUBSE","2000-11-30 00:00:00",1,743,2,
"B4KKJBUBSE","2000-12-31 00:00:00",1,763,3,
"B4KKJBUBSE","2001-01-31 00:00:00",0,735,1,
"B4KKJBUBSE","2001-02-28 00:00:00",1,671,3,
"B4KKJBUBSE","2001-03-31 00:00:00",0,779,3,
"B4KKJBUBSE","2001-04-30 00:00:00",1,848,2,
"B4KKJBUBSE","2001-05-31 00:00:00",1,856,3,
"B4KKJBUBSE","2001-06-30 00:00:00",1,829,3,
"B4KKJBUBSE","2001-07-31 00:00:00",1,873,3,
"B4KKJBUBSE","2001-08-31 00:00:00",0,850,2,
"B4KKJBUBSE","2001-09-30 00:00:00",1,855,2,
"B4KKJBUBSE","2001-10-31 00:00:00",0,870,3,
"B4KKJBUBSE","2001-11-30 00:00:00",0,817,1,
"B4KKJBUBSE","2001-12-31 00:00:00",0,809,3,
"B4KKJBUBSE","2002-01-31 00:00:00",0,793,3,
"B4KKJBUBSE","2002-02-28 00:00:00",0,719,2,
"B4KKJBUBSE","2002-03-31 00:00:00",0,786,2,
"B4KKJBUBSE","2002-04-30 00:00:00",1,816,3,
"B4KKJBUBSE","2002-05-31 00:00:00",2,818,3,
"B4KKJBUBSE","2002-06-30 00:00:00",0,797,3,
"B4KKJBUBSE","2002-07-31 00:00:00",1,753,2,
"B4KKJBUBSE","2002-08-31 00:00:00",0,820,1,
"B4KKJBUBSE","2002-09-30 00:00:00",0,763,0,
"B4KKJBUBSE","2002-10-31 00:00:00",0,692,0,
"B4KKJBUBSE","2002-11-30 00:00:00",0,722,0,
"B4KKJBUBSE","2002-12-31 00:00:00",0,774,0,
"B4KKJBUBSE","2003-01-31 00:00:00",,782,,
"B4KKJBUBSE","2003-02-28 00:00:00",,689,,
"B4KKJBUBSE","2003-03-31 00:00:00",,808,,
"B4KKJHSBTA","1989-01-31 00:00:00",0,0,0,
"B4KKJHSBTA","1989-02-28 00:00:00",0,0,0,
"B4KKJHSBTA","1989-03-31 00:00:00",0,11132,0,
"B4KKJHSBTA","1989-04-30 00:00:00",0,18468,0,
"B4KKJHSBTA","1989-05-31 00:00:00",0,22500,0,
"B4KKJHSBTA","1989-06-30 00:00:00",0,16464,0,
"B4KKJHSBTA","1989-07-31 00:00:00",18,14438,36,
"B4KKJHSBTA","1989-08-31 00:00:00",27,12662,48,
"B4KKJHSBTA","1989-09-30 00:00:00",13,11370,23,
"B4KKJHSBTA","1989-10-31 00:00:00",20,10081,81,
"B4KKJHSBTA","1989-11-30 00:00:00",24,10515,90,
"B4KKJHSBTA","1989-12-31 00:00:00",18,9329,10,
"B4KKJHSBTA","1990-01-31 00:00:00",12,9906,0,
"B4KKJHSBTA","1990-02-28 00:00:00",5,8250,70,
"B4KKJHSBTA","1990-03-31 00:00:00",16,9622,8,
"B4KKJHSBTA","1990-04-30 00:00:00",8,4880,1,
"B4KKJHSBTA","1990-05-31 00:00:00",15,10025,3,
"B4KKJHSBTA","1990-06-30 00:00:00",13,7195,3,
"B4KKJHSBTA","1990-07-31 00:00:00",12,8394,0,
"B4KKJHSBTA","1990-08-31 00:00:00",11,6917,2,
"B4KKJHSBTA","1990-09-30 00:00:00",15,6854,3,
"B4KKJHSBTA","1990-10-31 00:00:00",9,6816,1,
"B4KKJHSBTA","1990-11-30 00:00:00",9,6232,1,
"B4KKJHSBTA","1990-12-31 00:00:00",6,6680,12,
"B4KKJHSBTA","1991-01-31 00:00:00",7,7030,15,
"B4KKJHSBTA","1991-02-28 00:00:00",15,5861,0,
"B4KKJHSBTA","1991-03-31 00:00:00",9,6574,0,
"B4KKJHSBTA","1991-04-30 00:00:00",9,6070,1,
"B4KKJHSBTA","1991-05-31 00:00:00",6,5853,14,
"B4KKJHSBTA","1991-06-30 00:00:00",8,5873,0,
"B4KKJHSBTA","1991-07-31 00:00:00",6,5984,0,
"B4KKJHSBTA","1991-08-31 00:00:00",8,5758,0,
"B4KKJHSBTA","1991-09-30 00:00:00",9,5983,0,
"B4KKJHSBTA","1991-10-31 00:00:00",10,5903,0,
"B4KKJHSBTA","1991-11-30 00:00:00",5,5471,0,
"B4KKJHSBTA","1991-12-31 00:00:00",9,989,2,
"B4KKJHSBTA","1992-01-31 00:00:00",,5951,,
"B4KKJHSBTA","1992-02-29 00:00:00",,6757,,
"B4KKJHSBTA","1992-03-31 00:00:00",,5869,,
"B4KKJHSBTA","1992-04-30 00:00:00",,4483,,
"B4KKJHSBTA","1992-05-31 00:00:00",,4380,,
"B4KKJHSBTA","1992-06-30 00:00:00",,4436,,
"B4KKJHSBTA","1992-07-31 00:00:00",,4349,,
"B4KKJHSBTA","1992-08-31 00:00:00",,4971,,
"B4KKJHSBTA","1992-09-30 00:00:00",,4562,,
"B4KKJHSBTA","1992-10-31 00:00:00",,4602,,
"B4KKJHSBTA","1992-11-30 00:00:00",,4440,,
"B4KKJHSBTA","1992-12-31 00:00:00",,4519,,
"B4KKJHSBTA","1993-01-31 00:00:00",,4309,,
"B4KKJHSBTA","1993-02-28 00:00:00",,3945,,
"B4KKJHSBTA","1993-03-31 00:00:00",,4170,,
"B4KKJHSBTA","1993-04-30 00:00:00",,1887,,
"B4KKJHSBTA","1993-05-31 00:00:00",,5026,,
"B4KKJHSBTA","1993-06-30 00:00:00",,4372,,
"B4KKJHSBTA","1993-07-31 00:00:00",,4663,,
"B4KKJHSBTA","1993-08-31 00:00:00",,4638,,
"B4KKJHSBTA","1993-09-30 00:00:00",,4467,,
"B4KKJHSBTA","1993-10-31 00:00:00",,3910,,
"B4KKJHSBTA","1993-11-30 00:00:00",,4803,,
"B4KKJHSBTA","1993-12-31 00:00:00",,5119,,
"B4KKJHSBTA","1994-01-31 00:00:00",0,2948,0,
"B4KKJHSBTA","1994-02-28 00:00:00",0,3475,0,
"B4KKJHSBTA","1994-03-31 00:00:00",0,3808,0,
"B4KKJHSBTA","1994-04-30 00:00:00",0,3392,0,
"B4KKJHSBTA","1994-05-31 00:00:00",0,3693,0,
"B4KKJHSBTA","1994-06-30 00:00:00",0,3471,0,
"B4KKJHSBTA","1994-07-31 00:00:00",0,3734,0,
"B4KKJHSBTA","1994-08-31 00:00:00",0,5520,0,
"B4KKJHSBTA","1994-09-30 00:00:00",0,5354,0,
"B4KKJHSBTA","1994-10-31 00:00:00",5,4734,0,
"B4KKJHSBTA","1994-11-30 00:00:00",3,4224,35,
"B4KKJHSBTA","1994-12-31 00:00:00",7,6612,181,
"B4KKJHSBTA","1995-01-31 00:00:00",4,7229,17,
"B4KKJHSBTA","1995-02-28 00:00:00",12,5606,47,
"B4KKJHSBTA","1995-03-31 00:00:00",14,6326,71,
"B4KKJHSBTA","1995-04-30 00:00:00",10,5278,0,
"B4KKJHSBTA","1995-05-31 00:00:00",10,5913,0,
"B4KKJHSBTA","1995-06-30 00:00:00",7,4666,0,
"B4KKJHSBTA","1995-07-31 00:00:00",7,6008,37,
"B4KKJHSBTA","1995-08-31 00:00:00",1,5639,50,
"B4KKJHSBTA","1995-09-30 00:00:00",15,4886,21,
"B4KKJHSBTA","1995-10-31 00:00:00",14,5769,33,
"B4KKJHSBTA","1995-11-30 00:00:00",16,5765,13,
"B4KKJHSBTA","1995-12-31 00:00:00",16,5094,39,
"B4KKJHSBTA","1996-01-31 00:00:00",22,5366,50,
"B4KKJHSBTA","1996-02-29 00:00:00",11,5478,34,
"B4KKJHSBTA","1996-03-31 00:00:00",15,5835,35,
"B4KKJHSBTA","1996-04-30 00:00:00",10,5551,27,
"B4KKJHSBTA","1996-05-31 00:00:00",5,5017,25,
"B4KKJHSBTA","1996-06-30 00:00:00",4,4506,11,
"B4KKJHSBTA","1996-07-31 00:00:00",10,4694,19,
"B4KKJHSBTA","1996-08-31 00:00:00",4,4716,14,
"B4KKJHSBTA","1996-09-30 00:00:00",4,4127,15,
"B4KKJHSBTA","1996-10-31 00:00:00",8,4275,7,
"B4KKJHSBTA","1996-11-30 00:00:00",6,4259,19,
"B4KKJHSBTA","1996-12-31 00:00:00",5,4614,15,
"B4KKJHSBTA","1997-01-31 00:00:00",9,4407,15,
"B4KKJHSBTA","1997-02-28 00:00:00",11,3724,6,
"B4KKJHSBTA","1997-03-31 00:00:00",9,4487,17,
"B4KKJHSBTA","1997-04-30 00:00:00",9,3353,13,
"B4KKJHSBTA","1997-05-31 00:00:00",9,3961,12,
"B4KKJHSBTA","1997-06-30 00:00:00",7,4094,15,
"B4KKJHSBTA","1997-07-31 00:00:00",7,4054,14,
"B4KKJHSBTA","1997-08-31 00:00:00",9,4102,13,
"B4KKJHSBTA","1997-09-30 00:00:00",4,3704,15,
"B4KKJHSBTA","1997-10-31 00:00:00",5,3863,12,
"B4KKJHSBTA","1997-11-30 00:00:00",4,3794,13,
"B4KKJHSBTA","1997-12-31 00:00:00",12,3972,17,
"B4KKJHSBTA","1998-01-31 00:00:00",4,4401,11,
"B4KKJHSBTA","1998-02-28 00:00:00",11,3258,3,
"B4KKJHSBTA","1998-03-31 00:00:00",12,3737,3,
"B4KKJHSBTA","1998-04-30 00:00:00",13,3717,9,
"B4KKJHSBTA","1998-05-31 00:00:00",7,3708,8,
"B4KKJHSBTA","1998-06-30 00:00:00",7,3603,8,
"B4KKJHSBTA","1998-07-31 00:00:00",3,3621,5,
"B4KKJHSBTA","1998-08-31 00:00:00",4,3097,3,
"B4KKJHSBTA","1998-09-30 00:00:00",3,3486,2,
"B4KKJHSBTA","1998-10-31 00:00:00",4,3599,17,
"B4KKJHSBTA","1998-11-30 00:00:00",8,3804,19,
"B4KKJHSBTA","1998-12-31 00:00:00",5,3773,17,
"B4KKJHSBTA","1999-01-31 00:00:00",7,3955,15,
"B4KKJHSBTA","1999-02-28 00:00:00",7,3214,14,
"B4KKJHSBTA","1999-03-31 00:00:00",0,3741,15,
"B4KKJHSBTA","1999-04-30 00:00:00",0,3602,11,
"B4KKJHSBTA","1999-05-31 00:00:00",4,3926,5,
"B4KKJHSBTA","1999-06-30 00:00:00",5,3518,5,
"B4KKJHSBTA","1999-07-31 00:00:00",4,3579,6,
"B4KKJHSBTA","1999-08-31 00:00:00",6,3639,6,
"B4KKJHSBTA","1999-09-30 00:00:00",2,3438,7,
"B4KKJHSBTA","1999-10-31 00:00:00",2,3516,9,
"B4KKJHSBTA","1999-11-30 00:00:00",0,3381,11,
"B4KKJHSBTA","1999-12-31 00:00:00",0,3169,9,
"B4KKJHSBTA","2000-01-31 00:00:00",0,3215,8,
"B4KKJHSBTA","2000-02-29 00:00:00",0,3031,10,
"B4KKJHSBTA","2000-03-31 00:00:00",5,3553,7,
"B4KKJHSBTA","2000-04-30 00:00:00",6,3343,9,
"B4KKJHSBTA","2000-05-31 00:00:00",5,3536,10,
"B4KKJHSBTA","2000-06-30 00:00:00",2,3133,4,
"B4KKJHSBTA","2000-07-31 00:00:00",1,3288,2,
"B4KKJHSBTA","2000-08-31 00:00:00",1,3524,5,
"B4KKJHSBTA","2000-09-30 00:00:00",2,3331,15,
"B4KKJHSBTA","2000-10-31 00:00:00",3,3416,5,
"B4KKJHSBTA","2000-11-30 00:00:00",2,2972,7,
"B4KKJHSBTA","2000-12-31 00:00:00",4,3053,14,
"B4KKJHSBTA","2001-01-31 00:00:00",1,2940,4,
"B4KKJHSBTA","2001-02-28 00:00:00",4,2470,13,
"B4KKJHSBTA","2001-03-31 00:00:00",1,3117,11,
"B4KKJHSBTA","2001-04-30 00:00:00",1,3394,10,
"B4KKJHSBTA","2001-05-31 00:00:00",5,3426,13,
"B4KKJHSBTA","2001-06-30 00:00:00",3,3318,10,
"B4KKJHSBTA","2001-07-31 00:00:00",4,3495,11,
"B4KKJHSBTA","2001-08-31 00:00:00",2,3400,7,
"B4KKJHSBTA","2001-09-30 00:00:00",2,3420,7,
"B4KKJHSBTA","2001-10-31 00:00:00",0,3482,12,
"B4KKJHSBTA","2001-11-30 00:00:00",0,3270,3,
"B4KKJHSBTA","2001-12-31 00:00:00",0,3236,11,
"B4KKJHSBTA","2002-01-31 00:00:00",0,3174,11,
"B4KKJHSBTA","2002-02-28 00:00:00",1,2876,7,
"B4KKJHSBTA","2002-03-31 00:00:00",0,3144,7,
"B4KKJHSBTA","2002-04-30 00:00:00",4,3267,13,
"B4KKJHSBTA","2002-05-31 00:00:00",8,3274,11,
"B4KKJHSBTA","2002-06-30 00:00:00",2,3189,10,
"B4KKJHSBTA","2002-07-31 00:00:00",1,3012,9,
"B4KKJHSBTA","2002-08-31 00:00:00",0,3279,2,
"B4KKJHSBTA","2002-09-30 00:00:00",1,3052,0,
"B4KKJHSBTA","2002-10-31 00:00:00",1,2767,1,
"B4KKJHSBTA","2002-11-30 00:00:00",0,2890,0,
"B4KKJHSBTA","2002-12-31 00:00:00",0,3096,0,
"B4KKJHSBTA","2003-01-31 00:00:00",0,3127,,
"B4KKJHSBTA","2003-02-28 00:00:00",0,2754,,
"B4KKJHSBTA","2003-03-31 00:00:00",1,3231,,
"B4KKJK89U8","1989-01-31 00:00:00",0,0,0,
"B4KKJK89U8","1989-02-28 00:00:00",0,0,0,
"B4KKJK89U8","1989-03-31 00:00:00",0,0,0,
"B4KKJK89U8","1989-04-30 00:00:00",0,0,0,
"B4KKJK89U8","1989-05-31 00:00:00",0,0,0,
"B4KKJK89U8","1989-06-30 00:00:00",0,0,0,
"B4KKJK89U8","1989-07-31 00:00:00",7,0,23,
"B4KKJK89U8","1989-08-31 00:00:00",30,0,96,
"B4KKJK89U8","1989-09-30 00:00:00",26,7,73,
"B4KKJK89U8","1989-10-31 00:00:00",25,30,78,
"B4KKJK89U8","1989-11-30 00:00:00",29,23,90,
"B4KKJK89U8","1989-12-31 00:00:00",22,0,17,
"B4KKJK89U8","1990-01-31 00:00:00",30,11642,0,
"B4KKJK89U8","1990-02-28 00:00:00",9,7910,76,
"B4KKJK89U8","1990-03-31 00:00:00",33,9586,8,
"B4KKJK89U8","1990-04-30 00:00:00",9,10232,3,
"B4KKJK89U8","1990-05-31 00:00:00",16,9508,3,
"B4KKJK89U8","1990-06-30 00:00:00",15,7594,3,
"B4KKJK89U8","1990-07-31 00:00:00",16,7039,2,
"B4KKJK89U8","1990-08-31 00:00:00",17,6870,13,
"B4KKJK89U8","1990-09-30 00:00:00",15,7019,2,
"B4KKJK89U8","1990-10-31 00:00:00",11,5433,1,
"B4KKJK89U8","1990-11-30 00:00:00",11,5224,1,
"B4KKJK89U8","1990-12-31 00:00:00",13,8179,11,
"B4KKJK89U8","1991-01-31 00:00:00",6,6257,15,
"B4KKJK89U8","1991-02-28 00:00:00",9,6099,0,
"B4KKJK89U8","1991-03-31 00:00:00",10,6195,1,
"B4KKJK89U8","1991-04-30 00:00:00",10,6028,0,
"B4KKJK89U8","1991-05-31 00:00:00",7,6592,0,
"B4KKJK89U8","1991-06-30 00:00:00",7,4292,0,
"B4KKJK89U8","1991-07-31 00:00:00",13,6470,0,
"B4KKJK89U8","1991-08-31 00:00:00",14,7564,0,
"B4KKJK89U8","1991-09-30 00:00:00",10,7092,0,
"B4KKJK89U8","1991-10-31 00:00:00",15,7019,0,
"B4KKJK89U8","1991-11-30 00:00:00",24,6085,0,
"B4KKJK89U8","1991-12-31 00:00:00",6,5868,3,
"B4KKJK89U8","1992-01-31 00:00:00",,10101,,
"B4KKJK89U8","1992-02-29 00:00:00",,5113,,
"B4KKJK89U8","1992-03-31 00:00:00",,8080,,
"B4KKJK89U8","1992-04-30 00:00:00",,8778,,
"B4KKJK89U8","1992-05-31 00:00:00",,6058,,
"B4KKJK89U8","1992-06-30 00:00:00",,5391,,
"B4KKJK89U8","1992-07-31 00:00:00",,5146,,
"B4KKJK89U8","1992-08-31 00:00:00",,5838,,
"B4KKJK89U8","1992-09-30 00:00:00",,4992,,
"B4KKJK89U8","1992-10-31 00:00:00",,5045,,
"B4KKJK89U8","1992-11-30 00:00:00",,4944,,
"B4KKJK89U8","1992-12-31 00:00:00",,2571,,
"B4KKJK89U8","1993-01-31 00:00:00",,4459,,
"B4KKJK89U8","1993-02-28 00:00:00",,4405,,
"B4KKJK89U8","1993-03-31 00:00:00",,4032,,
"B4KKJK89U8","1993-04-30 00:00:00",,5648,,
"B4KKJK89U8","1993-05-31 00:00:00",,5041,,
"B4KKJK89U8","1993-06-30 00:00:00",,5119,,
"B4KKJK89U8","1993-07-31 00:00:00",,4784,,
"B4KKJK89U8","1993-08-31 00:00:00",,3949,,
"B4KKJK89U8","1993-09-30 00:00:00",,4634,,
"B4KKJK89U8","1993-10-31 00:00:00",,4318,,
"B4KKJK89U8","1993-11-30 00:00:00",,3949,,
"B4KKJK89U8","1993-12-31 00:00:00",,3434,,
"B4KKJK89U8","1994-01-31 00:00:00",0,4001,0,
"B4KKJK89U8","1994-02-28 00:00:00",0,3018,0,
